location,location_id,direction,position,ons,offs,total,lifts
NE 15th & Ainsworth,6771,N,NS,2,41,43,22
NE 15th & Ainsworth,6772,S,NS,40,2,42,12
NE 15th & Alberta,6773,N,NS,33,239,272,57
NE 15th & Alberta,6774,S,FS,179,38,217,41
NE 15th & Brazee,6777,N,NS,9,31,40,3
NE 15th & Brazee,6778,S,NS,30,6,36,4
NE 15th & Weidler,6779,S,NS,55,69,124,14
NE 15th & Dekum,6780,N,NS,2,80,82,7
NE 15th & Failing,6783,N,NS,8,41,49,2
NE 15th & Failing,6784,S,NS,49,5,54,1
NE 15th & Fremont,6785,N,NS,39,120,159,17
NE 15th & Fremont,6786,S,NS,104,38,142,15
NE 15th & Going,6787,N,NS,3,43,46,1
NE 15th & Going,6788,S,NS,48,5,53,6
NE 15th & Halsey,6789,S,FS,30,17,47,22
 ,,,,,,,
TriMet Passenger Census - Fall 2019,82,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 15th & Holman,6790,N,NS,1,45,46,20
NE 15th & Jarrett,6792,N,NS,3,35,38,7
NE 15th & Jarrett,6793,S,NS,36,3,39,11
NE 15th & Junior,6794,S,NS,76,4,80,9
NE 15th & Killingsworth,6795,N,NS,12,83,95,9
NE 15th & Killingsworth,6796,S,NS,77,13,90,4
NE 15th & Holman,6797,S,FS,36,2,38,38
NE 15th & Knott,6799,N,NS,5,42,47,2
NE 15th & Knott,6800,S,NS,43,5,48,1
NE 15th & Mason,6801,N,NS,4,30,34,5
NE 15th & Mason,6802,S,NS,36,3,39,1
NE 15th & Rosa Parks Way,6803,N,NS,1,23,24,2
NE 15th & Rosa Parks Way,6804,S,NS,32,1,33,2
NE 15th & Prescott,6805,S,FS,48,3,51,3
NE 15th & Siskiyou,6808,N,NS,4,35,39,1
NE 15th & Siskiyou,6809,S,NS,32,5,37,0
NE 15th & Prescott,6810,N,NS,4,57,61,4
NE 15th & Sumner,6813,S,NS,47,3,50,3
NE 15th & Sumner,6814,N,NS,2,25,27,2
NE 15th & Thompson,6815,N,NS,6,30,36,0
NE 15th & Thompson,6816,S,NS,24,3,27,0
NE 15th & Tillamook,6817,S,FS,53,19,72,33
NE 16th & Multnomah,6818,S,NS,34,23,57,4
NW 158th & Greenbrier Pkwy,6828,N,FS,3,21,24,0
NW 158th & Greenbrier Pkwy,6829,S,OP,25,3,28,0
SW 158th & Jay,6830,N,FS,4,1,5,0
SW 158th & Walker,6832,N,FS,10,21,31,1
SW 158th & Walker,6833,S,FS,14,12,26,2
NE 15th & Hancock,6834,N,NS,25,62,87,41
16th & Harrison,6835,W,NS,1,0,1,1
16th & Harrison,6836,E,NS,1,1,2,0
16th & Jackson,6837,W,NS,1,1,2,0
NE 16th & Sandy,6839,N,NS,84,140,224,23
16th & Taylor,6840,E,NS,1,2,3,0
16th & Taylor,6841,W,NS,1,1,2,1
NE 16th & Multnomah,6842,N,FS,21,55,76,7
NE 15th & Broadway,6843,N,NS,78,75,153,30
SE 17th & Mitchell,6846,S,FS,6,19,25,2
SE 17th & Bybee,6847,S,NS,17,42,59,8
SE 17th & Bybee,6848,N,NS,11,14,25,2
SE 17th & Center,6849,N,NS,155,104,259,43
SE 17th & Center,6850,S,NS,101,127,228,17
SE 17th & Clatsop,6852,S,NS,5,27,32,8
SE 17th & Marion,6853,N,NS,14,2,16,3
SE 17th & Claybourne,6856,N,NS,20,7,27,4
SE 17th & Claybourne,6857,S,NS,7,16,23,4
SE 17th & Harney,6860,N,NS,13,2,15,2
 ,,,,,,,
TriMet Passenger Census - Fall 2019,83,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 17th & Harold,6861,N,NS,16,3,19,0
SE 17th & Harold,6862,S,NS,3,10,13,0
SE 17th & Knight,6867,N,NS,21,4,25,0
SE 17th & Knight,6868,S,NS,4,18,22,1
SE 17th & Lava,6871,N,OP,12,1,13,0
SE 17th & Lava,6872,S,FS,1,10,11,1
SE 17th & Lexington,6873,N,NS,13,3,16,0
SE 17th & Lexington,6874,S,NS,2,23,25,1
SE 17th & Mall,6876,N,OP,52,125,177,41
SE 17th & Mall,6877,S,NS,109,39,148,44
SE 17th & McLoughlin,6882,N,NS,23,6,29,13
SE 17th & Ochoco St,6885,N,NS,39,25,64,9
SE 17th & Ochoco St,6886,S,NS,13,33,46,2
SE 17th & Rex,6889,N,NS,11,3,14,1
SE 17th & Rex,6890,S,NS,2,13,15,1
SE 17th & Schiller,6893,N,FS,4,3,7,0
SE 17th & Schiller,6894,S,NS,4,5,9,2
SE 17th & Tacoma,6896,S,NS,6,44,50,21
SE 17th & Tenino,6897,N,NS,42,4,46,32
SE 17th & Tolman,6898,N,NS,19,5,24,2
SE 17th & Tolman,6899,S,NS,5,25,30,2
SE 17th & Umatilla,6900,S,FS,7,36,43,30
SE 17th & Waverly,6901,N,NS,6,1,7,1
SE 17th & Waverly,6902,S,NS,1,7,8,1
NW 174th & Santiam,6904,N,OP,1,6,7,0
NW 174th & Santiam,6905,S,FS,8,1,9,0
SW 18th & Elizabeth,6908,N,FS,6,0,6,0
SW 18th & Morrison,6911,S,FS,95,200,295,31
NE 181st & Davis,6912,S,NS,2,7,9,3
SE 181st & Yamhill,6913,N,FS,7,6,13,2
NE 181st & E Burnside,6914,N,FS,50,44,94,9
800 Block NE 181st,6916,N,AT,8,10,18,3
NE 181st & Everett Ct,6918,N,NS,2,3,5,0
NE 181st & Glisan,6919,N,NS,6,11,17,9
NE 181st & Glisan,6920,S,FS,15,22,37,8
SE 181st & Oak,6921,N,NS,33,27,60,11
NE 181st & Wasco,6922,N,OP,4,4,8,0
NE 181st & Wasco,6923,S,NS,14,4,18,2
1900 Block SE 182nd,6924,N,AT,11,2,13,5
SE 182nd & SW 3rd,6926,N,FS,3,1,4,1
SE 182nd & SW 5th Dr,6928,N,NS,2,0,2,1
SE 181st & Yamhill,6929,S,NS,6,4,10,2
SE 182nd & Brooklyn Ct,6930,N,NS,7,1,8,1
SE 182nd & Haig,6931,N,NS,15,3,18,1
SE 182nd & Clinton,6934,N,NS,2,2,4,1
SE 182nd & Division,6935,S,FS,10,48,58,10
SE 182nd & Division,6936,N,FS,66,9,75,6
 ,,,,,,,
TriMet Passenger Census - Fall 2019,84,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 182nd & Lincoln,6937,S,FS,2,12,14,5
SE 182nd & Market,6938,S,NS,3,6,9,0
SE 182nd & Market,6939,N,OP,10,3,13,0
SE 182nd & Mill,6940,N,NS,7,1,8,1
SE 182nd & W Powell,6942,N,FS,33,0,33,3
SE 182nd & Stephens,6943,S,NS,3,5,8,1
SE 182nd & Tibbetts,6944,S,NS,2,7,9,1
2800 Block SW 185th,6945,N,AT,16,12,28,0
3000 Block SW 185th,6946,S,AT,12,14,26,0
SW 185th & Aloha High School Drive,6952,S,NS,15,15,30,0
NW 185th & Adrian,6953,N,OP,2,5,7,2
NW 185th & Adrian,6954,S,FS,6,3,9,1
SW 185th & Aloha Park Apts,6955,N,OP,8,18,26,1
SW 185th & Aloha Park Apts,6956,S,AT,14,12,26,3
SW 185th & Alexander,6957,N,FS,55,14,69,4
SW 185th & Blanton,6959,S,FS,11,8,19,12
SW 185th & Blanton,6960,N,OP,10,12,22,10
NW 185th & Cornell,6961,N,FS,28,183,211,37
NW 185th & NE Cornell,6964,S,FS,167,35,202,36
SW 185th & Ewen,6968,N,FS,8,5,13,0
SW 185th & Ewen,6969,S,OP,6,6,12,0
SW 185th & Farmington,6970,N,FS,115,82,197,20
NW 185th & Heritage Pkwy,6972,N,FS,26,22,48,1
NW 185th & NE Heritage Pkwy,6975,S,FS,20,38,58,5
SW 185th & Honeywood,6976,S,FS,3,2,5,0
SW 185th & Jay,6977,N,FS,4,6,10,3
SW 185th & Johnson,6978,N,FS,40,25,65,1
SW 185th & Johnson,6979,S,FS,22,36,58,2
SW 185th & Kinnaman,6980,N,NS,77,64,141,14
SW 185th & Kinnaman,6981,S,FS,66,75,141,21
SW 185th & Longacre,6982,N,FS,4,5,9,0
SW 185th & Longacre,6983,S,FS,2,4,6,0
SW 185th & Madeline,6984,N,NS,17,13,30,1
NW 185th & McKinley School,6986,N,NS,14,45,59,11
NW 185th & Sunset Square,6987,S,AT,68,28,96,24
NW 185th & NE Holly,6990,N,OP,5,9,14,2
NW 185th & NE Holly,6991,S,FS,7,6,13,0
NW 185th & Parkview,6992,N,FS,6,33,39,7
SW 185th & Pheasant,6993,N,FS,5,3,8,1
SW 185th & Pheasant,6994,S,OP,2,3,5,0
SW 185th & Pike,6995,N,NS,6,7,13,1
SW 185th & Pike,6996,S,FS,6,7,13,3
NW 185th & Bronson,6999,S,OP,11,3,14,0
NW 185th & Westview HS,7000,N,AT,6,44,50,3
NW 185th & Rock Creek School,7001,S,AT,53,8,61,20
SW 185th & Rosa,7002,N,FS,13,13,26,0
SW 185th & Rosa,7003,S,NS,21,24,45,2
 ,,,,,,,
TriMet Passenger Census - Fall 2019,85,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 185th & SE Edgeway Dr,7006,S,NS,1,10,11,4
SW 185th & Salix Terrace,7007,N,FS,14,2,16,2
SW 185th & Sandra,7009,S,OP,17,11,28,0
SW 185th & Sandra,7010,N,FS,10,8,18,0
NW 185th & Springville,7011,N,NS,0,17,17,3
SW 185th & Tualatin Valley Hwy,7012,N,NS,95,71,166,30
SW 185th & Tualatin Valley Hwy,7013,S,FS,68,62,130,26
NW 185th & Tamarack,7014,N,FS,0,7,7,5
NW 185th & Tamarack,7015,S,OP,6,0,6,4
700 Block NW 185th,7020,N,AT,12,40,52,21
700 Block NW 185th,7021,S,AT,25,7,32,25
SW 185th & W Baseline,7023,S,FS,24,17,41,5
NW 185th & Walker,7024,N,FS,40,76,116,12
NW 185th & NE Walker,7025,S,FS,90,44,134,23
NW 185th & West Union,7026,N,FS,6,73,79,21
NW 185th & West Union,7027,S,NS,91,6,97,24
SW 19th & Barbur,7036,S,FS,7,5,12,0
19th & Birch,7038,E,NS,38,2,40,3
19th & Cedar,7041,E,NS,68,2,70,3
19th & Elm,7043,E,NS,75,4,79,38
19th & Hawthorne,7044,E,NS,54,4,58,6
19th & Main,7046,E,FS,95,1,96,11
SW 19th & Multnomah,7047,N,FS,5,13,18,0
19th Way & 19th Ave,7048,E,FS,125,34,159,47
SW 19th & Spring Garden,7049,S,NS,2,4,6,0
700 Block SW 197th,7052,S,OP,3,4,7,0
SW 197th & W Baseline,7053,N,NS,6,4,10,0
SW 197th & Frances,7054,S,FS,3,6,9,11
SW 198th & Blanton,7060,N,NS,5,2,7,0
SW 198th & Blanton,7061,S,NS,7,7,14,2
SW 198th & Carlin,7064,S,FS,17,17,34,0
SW 198th & Carlin,7065,N,OP,18,18,36,1
SW 198th & Deline,7068,S,FS,3,4,7,1
SW 198th & Deline,7069,N,OP,5,3,8,2
SW 198th & Farmington,7070,S,NS,20,15,35,0
SW 198th & Farmington,7071,N,FS,19,24,43,0
SW 198th & Imperial,7072,S,NS,2,2,4,1
SW 198th & Johnson,7073,S,FS,3,3,6,1
SW 198th & Johnson,7074,N,NS,3,3,6,0
SW 198th & Kinnaman,7075,S,NS,6,10,16,0
SW 198th & Kinnaman,7076,N,NS,11,7,18,2
SW 198th & Prospect,7077,N,FS,6,4,10,4
SW 198th & Prospect,7078,S,OP,3,3,6,3
SW 198th & Rock Dr,7079,S,NS,6,6,12,1
SW 198th & Rosa,7082,N,FS,11,12,23,13
SW 198th & Rosa,7083,S,FS,9,8,17,12
SW 198th & Sandra,7084,N,NS,3,3,6,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,86,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 198th & Southview,7086,S,FS,2,8,10,0
SW 198th & Southview,7087,N,NS,9,4,13,0
SW 198th & Trelane,7089,S,OP,1,4,5,0
SW 198th & Trelane,7090,N,FS,3,1,4,0
SW 198th & Oak,7092,N,FS,3,5,8,0
SW 198th & York,7093,S,NS,3,5,8,1
SW 198th & York,7094,N,FS,7,3,10,0
SW 2nd & Alder,7095,N,NS,370,39,409,17
SW 2nd & Taylor,7098,N,NS,177,76,253,7
S 2nd & Tumwater,7101,W,FS,5,2,7,0
NE 21st & Argyle,7105,N,NS,0,14,14,0
NE 21st & Clackamas,7106,S,NS,10,2,12,1
NE 21st & Clackamas,7107,N,NS,5,10,15,3
SE 21st & Clinton,7108,S,NS,12,6,18,0
SE 21st & Division,7110,N,NS,8,16,24,0
NW 21st & Glisan,7112,S,NS,117,13,130,36
NW 21st & Irving,7113,N,NS,7,59,66,15
NW 21st & Irving,7114,S,NS,78,5,83,11
NW 21st & Lovejoy,7121,S,NS,104,8,112,29
NW 21st & Lovejoy,7122,N,FS,7,95,102,39
NW 21st & Northrup,7127,S,NS,70,3,73,14
NW 21st & Northrup,7128,N,NS,5,49,54,33
NW 21st & Pettygrove,7130,N,FS,4,60,64,4
SE 21st & Washington,7136,S,NS,27,3,30,0
NE 21st & Weidler,7138,N,NS,15,28,43,5
NE 21st & Weidler,7139,S,NS,25,12,37,10
SE 22nd & Bluebird,7141,S,NS,1,1,2,0
SE 22nd & Wren,7144,S,FS,0,0,0,0
SE 223rd & Ankeny,7145,N,OP,2,1,3,0
SE 223rd & Ankeny,7146,S,FS,2,5,7,3
SE 223rd & Salmon,7150,N,NS,3,4,7,1
SE 223rd & Salmon,7151,S,OP,2,2,4,2
SE 223rd & Stark,7152,N,FS,90,15,105,18
SE 223rd & Yamhill,7153,N,OP,3,4,7,1
SE 223rd & Yamhill,7154,S,NS,4,5,9,1
SE 23rd & Bybee,7156,S,NS,0,1,1,0
NW 23rd & Flanders,7157,N,NS,17,56,73,20
NW 23rd & Irving,7161,N,NS,12,77,89,16
NW 23rd & Irving,7162,S,NS,124,16,140,19
NW 23rd & Lovejoy,7163,N,NS,19,171,190,99
NW 23rd & Thurman,7169,N,FS,62,101,163,7
SE 23rd & Tolman (Union Manor),7172,N,NS,26,16,42,144
NW 23rd & Westover,7174,S,NS,39,26,65,10
NE 24th & Broadway,7188,N,FS,15,44,59,25
NE 24th & Fremont,7190,N,FS,8,25,33,1
NE 24th & Fremont,7191,S,NS,30,11,41,1
NE 24th & Hancock,7193,S,NS,16,2,18,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,87,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 24th & Klickitat,7194,N,NS,1,15,16,0
NE 24th & Klickitat,7196,S,NS,17,1,18,0
NE 24th & Knott,7197,N,NS,3,32,35,0
NE 24th & Knott,7198,S,NS,32,4,36,0
NE 24th & Siskiyou,7201,N,NS,1,27,28,1
NE 24th & Siskiyou,7202,S,NS,27,1,28,1
NE 24th & Thompson,7205,S,NS,17,2,19,1
NE 24th & Thompson,7206,N,NS,2,11,13,1
NE 24th & Tillamook,7208,N,NS,2,9,11,1
SE 25th & Morrison,7216,N,NS,52,7,59,0
SE Clinton & 26th,7223,W,FS,17,22,39,0
SE 26th & Gladstone,7224,S,NS,3,12,15,0
SE 26th & Kelly,7226,S,OP,36,10,46,0
SE 26th & Powell,7227,N,FS,57,164,221,22
SE 26th & Powell,7228,S,NS,108,52,160,21
SE 26th & Rhone,7230,S,OP,11,8,19,0
SE 26th & Rhone,7231,N,NS,17,9,26,0
SE 26th & Tibbetts,7232,N,NS,9,2,11,1
SE 26th & Woodward,7233,S,NS,26,7,33,0
SE 26th & Woodward,7234,N,NS,8,2,10,0
NE 27th & Ainsworth,7235,N,NS,1,50,51,31
NE 27th & Ainsworth,7236,S,NS,58,1,59,35
NE 27th & Alberta,7237,S,FS,79,17,96,11
NE 27th & Alberta,7238,N,NS,7,81,88,11
NE 27th & Dekum,7240,N,NS,0,23,23,2
NE 27th & Highland,7245,S,NS,17,0,17,1
NE 27th & Holman,7246,N,NS,0,37,37,6
NE 27th & Holman,7247,S,NS,50,1,51,2
NE 27th & Jarrett,7248,N,NS,0,22,22,11
NE 27th & Jarrett,7249,S,NS,20,1,21,0
NE 27th & Killingsworth,7250,N,NS,1,34,35,0
NE 27th & Killingsworth,7251,S,NS,49,3,52,1
NE 27th & Prescott,7256,N,NS,2,25,27,9
NE 27th & Prescott,7257,S,NS,27,2,29,2
NE 27th & Sumner,7260,N,NS,1,30,31,1
NE 27th & Sumner,7261,S,NS,46,2,48,0
NE 27th & Wygant,7266,S,FS,18,0,18,0
NE 27th & Wygant,7267,N,NS,0,18,18,0
SE 28th & Bybee,7270,N,NS,1,0,1,0
SE 28th & Gladstone,7277,N,NS,29,6,35,0
SE 28th & Holgate,7281,S,FS,13,25,38,1
SE 28th & Holgate,7282,N,NS,30,17,47,3
SE 28th & Martins,7286,N,NS,1,1,2,0
SE 28th & Raymond,7288,S,NS,6,23,29,1
SE 28th & Raymond,7289,N,OP,41,6,47,1
28th & Rex,7290,S,NS,1,4,5,0
SE 28th & Steele,7293,S,NS,12,20,32,1
 ,,,,,,,
TriMet Passenger Census - Fall 2019,88,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 28th & Tolman,7294,N,NS,1,3,4,0
SE 28th & Tolman,7295,S,NS,2,1,3,0
SE 282nd & Chase,7297,N,NS,0,0,0,0
SE 282nd & Chase,7298,S,NS,0,0,0,0
SE 282nd & Orient,7303,S,NS,1,0,1,0
NE 29th & Alameda,7306,N,NS,1,17,18,1
NE 29th & Alameda,7307,S,NS,12,2,14,0
NE 29th & Bryce,7309,N,NS,1,18,19,0
NE 29th & Bryce,7310,S,NS,18,0,18,0
NW 29th & Industrial,7311,N,NS,1,21,22,2
NW 29th & Industrial,7313,S,NS,36,1,37,1
NW 29th & Nela,7314,N,NS,1,11,12,1
NW 29th & Nela,7315,S,OP,18,1,19,1
NW 29th & Nicolai,7316,S,NS,13,0,13,0
NE 29th & Skidmore,7317,N,NS,1,30,31,16
NW 29th & 31st,7320,N,OP,0,23,23,0
NE 30th & Alberta,7326,S,NS,20,19,39,12
NE 30th & Emerson,7327,N,NS,3,8,11,2
NE 30th & Emerson,7328,S,NS,10,10,20,2
NE 30th & Killingsworth,7329,N,NS,26,16,42,3
SE 32nd & Floss,7334,S,OP,6,5,11,0
SE 32nd & Bybee,7335,N,NS,2,3,5,0
SE 32nd & Bybee,7336,S,NS,4,2,6,0
SE 32nd & Hillside,7339,N,OP,19,10,29,30
SE 32nd & Harvey,7340,S,OP,3,5,8,0
SE 32nd & Harvey,7341,N,NS,6,5,11,1
SE 32nd & Hillside,7342,S,NS,12,20,32,31
SE 32nd & Knapp,7344,N,NS,1,4,5,0
SE 32nd & Knapp,7345,S,NS,7,1,8,0
SE 32nd & Malcolm,7346,N,OP,5,4,9,0
SE 32nd & Malcolm,7347,S,FS,4,4,8,0
SE 32nd & Meek,7349,S,NS,5,9,14,9
SE 32nd & Olsen,7350,N,NS,11,9,20,1
SE 32nd & Olsen,7351,S,FS,7,8,15,1
SE 32nd & Rex,7352,S,NS,22,4,26,0
SE 32nd & Tolman,7357,N,NS,1,2,3,0
SE 32nd & Tolman,7358,S,NS,4,1,5,0
SE 32nd & Van Water,7359,N,OP,3,2,5,0
SE 32nd & Woodstock,7360,N,NS,4,10,14,4
NE 33rd & Ainsworth,7361,S,FS,11,0,11,1
NE 33rd & Ainsworth,7362,N,NS,0,11,11,0
NE 33rd & Alberta,7363,S,NS,30,1,31,0
NE 33rd & Alberta Ct,7364,N,NS,1,20,21,0
NE 33rd & Brazee,7365,N,OP,18,7,25,0
NE 33rd & Brazee,7366,S,NS,16,60,76,0
NE 33rd & Bryce,7368,S,NS,8,1,9,0
NE 33rd & Dekum,7369,N,NS,12,13,25,1
 ,,,,,,,
TriMet Passenger Census - Fall 2019,89,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 33rd & Dekum,7370,S,NS,23,12,35,2
NE 33rd & Emerson,7371,N,NS,3,39,42,6
NE 33rd & Emerson,7372,S,NS,26,4,30,1
NE 33rd & Alameda,7373,N,NS,7,49,56,1
NE 33rd & Fremont,7374,S,NS,30,6,36,0
NE 33rd & Going,7375,N,NS,0,6,6,3
NE 33rd & Hancock,7377,S,NS,5,4,9,0
NE 33rd & Holman,7378,N,NS,1,19,20,1
NE 33rd & Holman,7379,S,FS,21,1,22,0
NE 33rd & Jarrett,7380,N,OP,2,13,15,6
NE 33rd & Jarrett,7381,S,NS,13,1,14,3
NE 33rd & Killingsworth,7382,S,NS,53,39,92,6
NE 33rd & Killingsworth,7383,N,NS,30,59,89,2
NE 33rd & Knott,7385,N,FS,3,8,11,0
NE 33rd & Knott,7386,S,FS,7,1,8,0
NE 33rd & Rosa Parks Way,7388,S,NS,11,0,11,0
NE 33rd & Rosa Parks Way,7389,N,NS,1,10,11,0
NE 33rd & Prescott,7390,N,NS,1,10,11,0
NE 33rd & Prescott,7391,S,NS,15,1,16,0
NE 33rd & Schuyler,7392,N,NS,22,10,32,0
NE 33rd & Shaver,7393,N,NS,1,10,11,0
NE 33rd & Shaver,7394,S,NS,13,1,14,0
NE 33rd & Siskiyou,7395,N,NS,1,5,6,0
NE 33rd & Siskiyou,7396,S,NS,11,1,12,0
NE 33rd & Skidmore,7397,S,NS,11,0,11,0
NE 33rd & Skidmore,7398,N,NS,1,19,20,0
NE 33rd & Stanton,7399,N,FS,1,4,5,0
NE 33rd & Stanton,7400,S,NS,7,1,8,1
NE 33rd & US Grant Pl,7402,N,FS,58,33,91,0
NE 33rd & US Grant Pl,7403,S,NS,29,13,42,0
SE 34th & Sellwood,7407,N,NS,1,1,2,0
SE 34th & Sellwood,7408,S,NS,1,0,1,0
SE 34th & Washington,7409,N,NS,0,0,0,0
SE 34th & Wister,7410,N,NS,1,1,2,0
SE 34th & Wister,7411,S,NS,1,0,1,0
SW 35th & Caldew,7412,S,NS,0,3,3,0
SW 35th & Caldew,7413,N,OP,4,0,4,0
SW 35th & California,7414,S,NS,0,3,3,0
SW 35th & California,7415,N,OP,1,0,1,0
SW 35th & Canby,7417,N,NS,3,1,4,0
SW 35th & Huber,7419,S,NS,1,2,3,0
SW 35th & Indian Hills Apts,7420,N,AT,6,1,7,0
SW 35th & Indian Hills Apts,7421,S,OP,1,2,3,0
SW 35th & Logan,7422,S,NS,0,2,2,0
SW 35th & Logan,7423,N,OP,2,0,2,0
SW 35th & Nevada,7425,S,NS,0,3,3,0
SW 35th & Nevada,7426,N,NS,4,0,4,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,90,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 35th & Ridge Dr,7427,N,NS,3,2,5,0
SW 35th & Ridge Dr,7428,S,OP,2,3,5,0
SW 35th & Texas,7429,S,FS,0,1,1,0
SW 35th & Texas,7430,N,OP,2,0,2,0
SE Cesar Chavez Blvd & Alder,7434,S,NS,7,10,17,4
SE Cesar Chavez Blvd & Ash,7435,N,NS,5,6,11,1
SE Cesar Chavez Blvd & Ash,7436,S,OP,8,8,16,3
SE Cesar Chavez Blvd & Belmont,7437,N,NS,110,148,258,44
SE Cesar Chavez Blvd & Belmont,7438,S,NS,120,99,219,23
SE Cesar Chavez Blvd & Brooklyn,7439,N,NS,13,2,15,0
SE Cesar Chavez Blvd & E Burnside,7440,N,NS,58,138,196,28
NE Cesar Chavez Blvd & E Burnside,7441,S,NS,145,50,195,24
SE Cesar Chavez Blvd & Clinton,7442,N,NS,14,7,21,6
SE Cesar Chavez Blvd & Clinton,7443,S,NS,8,15,23,2
SE Cesar Chavez Blvd & Cora,7444,S,NS,3,8,11,0
SE Cesar Chavez Blvd & Division,7445,N,FS,224,148,372,83
SE Cesar Chavez Blvd & Division,7446,S,NS,172,213,385,102
SE Cesar Chavez Blvd & Francis,7447,S,NS,13,26,39,3
SE Cesar Chavez Blvd & Franklin,7448,S,NS,5,15,20,4
SE Cesar Chavez Blvd & Gladstone,7449,N,FS,110,28,138,12
SE Cesar Chavez Blvd & Gladstone,7450,S,NS,22,71,93,25
NE Cesar Chavez Blvd & Glisan,7451,N,NS,34,77,111,53
NE Cesar Chavez Blvd & Glisan,7452,S,AT,71,27,98,40
SE Cesar Chavez Blvd & Harold,7456,N,NS,8,1,9,1
SE Cesar Chavez Blvd & Harold,7457,S,NS,1,6,7,1
SE Cesar Chavez Blvd & Hawthorne,7459,N,NS,206,204,410,103
SE Cesar Chavez Blvd & Hawthorne,7460,S,NS,229,226,455,182
NE Cesar Chavez Blvd & Hazelfern,7461,N,NS,1,4,5,0
SE Cesar Chavez Blvd & Holgate,7463,S,NS,36,92,128,100
SE Cesar Chavez Blvd & Kelly,7464,N,NS,15,3,18,3
SE Cesar Chavez Blvd & Knight,7465,N,NS,40,4,44,10
SE Cesar Chavez Blvd & Knight,7466,S,NS,2,41,43,7
SE Cesar Chavez Blvd & Lafayette,7467,N,OP,26,35,61,13
SE Cesar Chavez Blvd & Lincoln,7468,N,NS,23,6,29,0
SE Cesar Chavez Blvd  & Lincoln,7469,S,NS,8,19,27,11
SE Cesar Chavez Blvd & Long,7470,S,OP,26,42,68,52
SE Cesar Chavez Blvd & Long,7471,N,OP,19,12,31,9
SE Cesar Chavez Blvd & Main,7472,N,NS,45,17,62,11
SE Cesar Chavez Blvd & Main,7473,S,NS,18,61,79,6
SE Cesar Chavez Blvd & Mall,7474,N,NS,136,48,184,91
NE Cesar Chavez Blvd & Multnomah,7475,N,NS,3,7,10,2
SE Cesar Chavez Blvd & Powell,7476,S,NS,150,204,354,71
SE Cesar Chavez Blvd & Powell,7477,N,FS,181,124,305,52
SE Cesar Chavez Blvd & Raymond,7478,N,FS,15,3,18,0
SE Cesar Chavez Blvd & Raymond,7479,S,FS,4,10,14,1
NE Cesar Chavez Blvd & Royal,7482,N,NS,9,5,14,1
NE Cesar Chavez Blvd & Royal Ct,7483,S,NS,7,5,12,1
 ,,,,,,,
TriMet Passenger Census - Fall 2019,91,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Cesar Chavez Blvd & Sandy,7484,N,NS,36,10,46,16
SE Cesar Chavez Blvd & Stark,7485,N,NS,38,23,61,15
SE Cesar Chavez Blvd & Stark,7486,S,NS,23,29,52,8
SE Cesar Chavez Blvd & Steele,7487,N,NS,33,29,62,4
SE Cesar Chavez Blvd & Steele,7488,S,NS,37,35,72,3
SE Cesar Chavez Blvd & Stephens,7489,N,OP,7,2,9,2
SE Cesar Chavez Blvd & Stephens,7490,S,NS,8,7,15,4
SE Cesar Chavez Blvd & Taylor,7491,N,FS,19,27,46,14
SE Cesar Chavez Blvd & Taylor,7492,S,NS,23,23,46,10
SE Cesar Chavez Blvd & Tibbetts,7493,S,NS,4,12,16,6
NE Cesar Chavez Blvd & Wasco,7494,S,NS,20,5,25,1
