location,location_id,direction,position,ons,offs,total,lifts
E Burnside & SE 20th,740,E,NS,57,117,174,33
W Burnside & NW 20th Pl,742,W,NS,202,409,611,216
W Burnside & NW King,747,W,NS,41,119,160,40
W Burnside & NW 23rd,755,W,NS,76,325,401,86
E Burnside & SE 24th,759,E,FS,56,87,143,5
E Burnside & NE 24th,760,W,FS,91,35,126,5
E Burnside & SE 28th,763,E,NS,107,157,264,18
E Burnside & NE 28th,764,W,FS,164,94,258,18
E Burnside & NE 32nd,768,W,FS,47,24,71,5
E Burnside & SE 32nd,769,E,NS,25,59,84,8
E Burnside & SE Cesar Chavez Blvd,770,E,NS,88,115,203,37
E Burnside & NE Cesar Chavez Blvd,771,W,NS,87,98,185,41
E Burnside & SE 41st,774,E,NS,4,12,16,1
E Burnside & NE 41st,775,W,NS,5,4,9,0
E Burnside & SE 44th,776,E,NS,5,12,17,1
E Burnside & NE 44th,777,W,NS,13,3,16,1
E Burnside & NE 47th,778,W,NS,33,19,52,15
E Burnside & SE 47th,779,E,FS,16,37,53,15
W Burnside & NW 48th Ave,780,W,NS,0,4,4,0
W Burnside & SW 48th Dr,781,E,FS,3,0,3,0
W Burnside & NW 5th,782,W,FS,363,360,723,155
E Burnside & NE 52nd,785,W,NS,53,12,65,6
E Burnside & SE 52nd,786,E,FS,13,46,59,3
E Burnside & SE 55th,787,E,FS,30,57,87,39
 ,,,,,,,
TriMet Passenger Census -Spring 2019,11,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
E Burnside & NE 55th,788,W,NS,47,23,70,25
E Burnside & NE 58th,791,W,NS,21,3,24,4
W Burnside & SW 6th,792,E,NS,751,448,"1,199",294
E Burnside & SE 60th,793,E,NS,48,76,124,26
E Burnside & NE 60th,794,W,NS,78,49,127,14
E Burnside & NE 62nd,796,W,NS,11,4,15,1
E Burnside & SE 67th,799,E,OP,4,13,17,1
E Burnside & NE 67th,800,W,NS,11,7,18,1
E Burnside & NE 69th,801,W,NS,10,4,14,0
E Burnside & SE 72nd,806,E,NS,4,19,23,1
E Burnside & NE 72nd,807,W,NS,19,5,24,3
E Burnside & SE 74th,808,E,NS,7,21,28,1
E Burnside & NE 74th,809,W,NS,23,11,34,2
E Burnside & NE 79th,811,W,NS,49,14,63,8
E Burnside & SE 79th,812,E,NS,12,35,47,3
E Burnside & SE 82nd,813,E,NS,234,157,391,72
E Burnside & NE 82nd,814,W,NS,129,249,378,91
E Burnside & SE 87th,817,E,NS,8,22,30,4
E Burnside & NE 87th,818,W,NS,15,6,21,4
E Burnside & SE 8th,820,E,NS,115,163,278,25
E Burnside & SE 94th,822,E,FS,7,10,17,5
E Burnside & NE 94th,823,W,NS,10,11,21,4
S Buxton & SW Cherry Park,830,N,FS,0,2,2,0
S Buxton & SW Cherry Park,831,S,NS,3,0,3,1
Buxton & E Columbia River Hwy,832,N,NS,3,12,15,2
S Buxton & SW Martine,833,S,NS,1,0,1,0
S Buxton & SE 6th,836,N,NS,1,0,1,0
S Buxton & SE 8th,837,N,NS,1,0,1,0
SE Bybee & Milwaukie,838,W,NS,99,66,165,22
SE Bybee & Milwaukie,839,E,NS,11,21,32,3
SE Bybee & 14th,843,W,NS,1,2,3,1
SE Bybee & 14th,844,E,FS,2,2,4,0
SE Bybee & 17th,845,E,NS,64,62,126,21
SE Bybee & 22nd,852,E,FS,7,12,19,12
SE Bybee & 22nd,853,W,NS,11,4,15,15
SE Bybee & 23rd,855,W,NS,2,8,10,24
SE Bybee & 27th,858,E,FS,3,6,9,1
2400 Block SE Bybee,859,W,AT,2,3,5,0
SE Bybee & 28th,860,S,NS,0,1,1,0
4600 Block SW Cameron,861,E,AT,2,1,3,0
SW Cameron & Fairvale Ct,862,E,NS,3,4,7,0
SW Cameron & Shattuck,863,E,FS,4,4,8,0
SW Cameron & 53rd,865,E,NS,7,5,12,0
SW Campus Dr & OHSU Garage F,868,E,OP,29,9,38,4
SW Campus Dr & Terwilliger,870,E,NS,31,3,34,2
SW Campus Dr & Loading Dock 5,871,W,AT,109,8,117,1
7500 Block SW Canyon,882,W,AT,1,8,9,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,12,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Canyon & Canyon Dr,883,W,OP,1,29,30,0
SW Canyon & Benz Park,885,W,NS,1,3,4,0
SW Canyon & Copel,890,W,NS,1,5,6,0
SW Canyon & Jade,892,N,FS,4,1,5,0
SW Canyon & Linden,893,E,OP,2,1,3,0
Hwy 26 On Ramp & SW Skyline,894,E,FS,49,13,62,8
Hwy 26/Canyon Rd Ramp & SW Skyline,895,W,FS,14,50,64,7
SW Canyon & Walker,898,W,FS,20,23,43,3
SW Canyon & Walker,899,E,OP,14,27,41,7
SW Canyon & 104th,904,W,NS,11,11,22,2
SW Canyon & 107th,906,E,NS,33,25,58,8
SW Canyon & 107th,907,W,NS,22,29,51,5
SW Canyon & 110th,908,E,NS,9,8,17,3
SW Canyon & 110th,909,W,FS,8,9,17,2
SW Canyon & 115th,910,W,NS,5,23,28,7
SW Canyon & 73rd,912,E,NS,5,0,5,0
SW Canyon & 87th,913,E,FS,58,23,81,2
SW Canyon & 87th,914,W,FS,21,23,44,0
SW Canyon & 91st,915,E,NS,9,8,17,1
SW Canyon & 93rd,917,W,OP,2,2,4,0
SW Canyon & 93rd,918,E,NS,2,2,4,0
SW Canyon & 96th,919,W,OP,1,2,3,0
SW Canyon & 96th,920,E,NS,4,1,5,0
SW Capitol & Alice,921,S,NS,2,10,12,0
SW Capitol & Alice,922,N,NS,9,2,11,0
SW Capitol & Barbur,923,N,NS,73,35,108,8
SW Capitol & Bertha Ct,925,E,FS,115,104,219,34
9500 Block SW Capitol,926,S,OP,2,11,13,1
SW Capitol & Carson,927,S,NS,3,11,14,2
SW Capitol & Sunset,929,E,OP,305,374,679,19
SW Capitol & Taylors Ferry,930,S,NS,9,50,59,21
SW Capitol & Dickinson,931,S,FS,2,27,29,5
SW Capitol & Dickinson,932,N,NS,29,3,32,2
SW Capitol & Dolph,933,S,OP,2,13,15,0
SW Capitol & Dolph,934,N,FS,13,2,15,0
SW Capitol & Florida,935,S,FS,6,28,34,4
SW Capitol & Galeburn,936,S,OP,9,57,66,1
SW Capitol & Galeburn,937,N,NS,40,8,48,1
SW Capitol & Garden Home,939,N,OP,22,8,30,0
SW Capitol & Idaho,942,N,NS,34,3,37,0
SW Capitol & Idaho,943,W,FS,4,27,31,0
SW Capitol & Marigold,946,N,FS,16,2,18,0
SW Capitol & Marigold,947,S,FS,2,10,12,0
SW Capitol & Miles,948,N,NS,30,5,35,0
SW Capitol & Miles,949,S,FS,3,36,39,1
SW Capitol & Pomona,951,S,FS,2,42,44,1
SW Capitol & Pomona,952,N,NS,41,4,45,5
 ,,,,,,,
TriMet Passenger Census -Spring 2019,13,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Capitol & Sunset,955,W,NS,369,337,706,17
SW Capitol & Terwilliger,956,E,NS,15,17,32,1
SW Capitol & Terwilliger,957,W,FS,13,17,30,1
SW Capitol & Texas,958,S,FS,2,11,13,2
SW Capitol & California,959,N,NS,15,10,25,2
SW Capitol & Nebraska,963,E,FS,23,5,28,1
SW Capitol & Nebraska,964,W,OP,18,33,51,7
SW Capitol & 26th,965,E,FS,104,24,128,6
SW Capitol & 26th,966,W,FS,32,117,149,15
SW Capitol & 33rd,970,W,NS,18,99,117,6
SW Capitol & 33rd,971,E,OP,98,14,112,6
SW Capitol & 35th,972,E,NS,119,42,161,21
SW Capitol & Brugger,975,E,NS,10,2,12,0
8600 Block SE Causey,984,W,AT,21,11,32,6
8800 Block SE Causey,987,E,OP,8,16,24,5
SE Causey & 82nd,989,W,NS,14,10,24,6
SW Cedar Hills & Butner,993,S,FS,14,20,34,1
3300 Block SW Cedar Hills,995,N,AT,6,16,22,7
SW Cedar Hills & Butner,996,N,NS,4,4,8,0
SW Cedar Hills & Fairfield,1002,N,NS,37,77,114,52
SW Cedar Hills & Fairfield,1003,S,OP,102,38,140,53
SW Cedar Hills & Huntington,1010,E,OP,6,6,12,10
SW Cedar Hills & Huntington,1011,W,NS,5,8,13,14
SW Cedar Hills & Jenkins,1013,N,NS,14,43,57,19
SW Cedar Hills & Jenkins,1014,S,FS,18,26,44,15
SW Cedar Hills & Lynnridge,1017,E,FS,3,2,5,0
SW Cedar Hills & Lynnridge,1018,W,FS,1,2,3,0
SW Cedar Hills & Park Way,1019,N,NS,15,15,30,5
SW Cedar Hills & Park Way,1020,S,FS,19,8,27,6
SW Cedar Hills & Walker,1021,N,NS,22,42,64,18
SW Cedar Hills & Walker,1022,S,FS,40,34,74,21
Jantzen Beach Main Stop,1026,S,OP,321,344,665,136
SW Center & 125th,1034,E,FS,13,18,31,4
SW Center & 125th,1035,W,FS,19,20,39,4
N Channel Ave & Anchor,1041,E,FS,33,30,63,3
N Channel Ave & Ballast,1042,E,OP,0,0,0,0
N Channel Ave & Commerce,1043,S,OP,0,1,1,0
N Channel Ave & Dolphin,1044,S,OP,1,0,1,0
N Chautauqua & Washburne,1045,N,NS,2,5,7,0
N Chautauqua & Washburne,1046,S,OP,4,1,5,1
N Chautauqua & Alaska,1047,N,NS,11,33,44,12
N Chautauqua & Willis,1050,S,NS,11,9,20,3
SW Chestnut & Bertha,1051,W,NS,7,1,8,0
SW Chestnut & 12th,1053,S,NS,1,1,2,0
SW Chestnut & 14th,1056,N,NS,3,2,5,0
Clackamas Community College,1068,N,AT,278,273,551,79
SE Clinton & 21st,1092,W,NS,12,11,23,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,14,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Clinton & 23rd,1093,E,NS,3,3,6,1
SE Clinton & 23rd,1094,W,FS,5,2,7,0
SE Clinton & 26th,1095,E,NS,28,12,40,0
Rose Quarter Transit Center,1097,N,AT,874,111,985,138
3500 Block NE Columbia Blvd,1099,W,AT,2,8,10,0
3500 Block NE Columbia Blvd,1100,E,OP,3,2,5,0
3800 Block NE Columbia Blvd,1101,W,AT,4,6,10,0
3800 Block NE Columbia Blvd,1102,E,AT,7,4,11,0
SW Columbia & Park Ave,1108,E,NS,149,98,247,8
SW Columbia & 12th,1111,E,NS,91,68,159,107
SW 18th & Goose Hollow MAX Station,1114,E,AT,390,202,592,94
NE Columbia Blvd & 27th,1115,W,OP,0,2,2,0
NE Columbia Blvd & 42nd,1116,W,FS,1,6,7,0
NE Columbia Blvd & 42nd,1117,E,FS,6,1,7,0
NE Columbia Blvd & 47th,1118,E,NS,45,21,66,2
SW Commercial & Hall,1122,N,FS,2,10,12,0
SW Commercial & Hall,1123,S,NS,6,6,12,0
SW Corbett & Abernethy,1125,S,NS,0,1,1,0
SW Corbett & Abernethy,1126,N,NS,0,0,0,0
SW Corbett & Bancroft,1127,S,NS,0,1,1,0
SW Corbett & Bancroft,1128,N,NS,0,1,1,0
SW Corbett & Boundary St,1129,N,NS,6,2,8,0
SW Corbett & Carolina,1130,N,NS,2,0,2,0
SW Corbett & Carolina,1131,S,NS,0,2,2,0
SW Corbett & Curry,1132,S,NS,1,1,2,0
SW Corbett & Curry,1133,N,NS,1,1,2,0
SW Corbett & Flower,1134,S,NS,0,1,1,0
SW Corbett & Flower,1135,N,NS,2,0,2,0
SW Corbett & Gaines,1136,N,NS,4,1,5,0
SW Corbett & Gaines,1137,S,NS,2,4,6,0
SW Corbett & Gibbs,1138,S,NS,9,1,10,0
SW Corbett & Gibbs,1139,N,NS,2,13,15,0
SW Corbett & Hamilton,1140,S,NS,3,2,5,0
SW Corbett & Hamilton,1141,N,NS,1,4,5,0
SW Corbett & Mitchell,1146,N,FS,1,0,1,0
SW Corbett & Mitchell,1147,S,NS,1,4,5,3
SW Corbett & Nebraska,1148,S,OP,0,2,2,0
SW Corbett & Pendleton,1149,N,NS,4,1,5,0
SW Corbett & Pendleton,1150,S,NS,1,2,3,0
SW Corbett & Richardson,1151,S,FS,1,2,3,0
SW Corbett & Richardson,1152,N,NS,3,0,3,0
SW Corbett & Sweeney,1155,S,OP,2,2,4,0
NE Evergreen Pkwy & Cornelius Pass Rd,1158,W,FS,6,1,7,0
NE Evergreen Pkwy & 106th (NW 188th),1159,W,NS,28,15,43,4
12200 Block NW Cornell,1160,E,AT,12,6,18,9
12200 Block NW Cornell,1161,W,OP,2,9,11,5
12900 Block NW Cornell,1162,W,AT,8,7,15,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,15,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NW Cornell & Dale,1163,E,NS,24,11,35,41
13900 Block NW Cornell,1165,W,AT,2,2,4,0
14100 Block NW Cornell,1166,E,OP,0,0,0,0
14100 Block NW Cornell,1167,W,AT,3,8,11,0
NW Cornell & Barnes,1171,E,NS,13,17,30,2
NW Cornell & Dale,1172,W,NS,12,12,24,7
NW Cornell & Murray,1174,W,FS,33,31,64,28
NW Cornell & Saltzman,1182,W,FS,45,49,94,18
NW Cornell & Saltzman,1183,E,NS,41,32,73,17
NW Cornell & Science Park Dr,1184,W,OP,8,32,40,0
13800 Block NW Cornell (Sunset HS),1186,E,AT,2,4,6,0
NW Cornell & Trail,1187,W,FS,14,20,34,6
NW Cornell & Trail,1188,E,OP,21,11,32,9
14600 Block NW Cornell,1189,E,AT,30,14,44,0
NW Cornell & Cornell Woods,1190,W,OP,12,19,31,0
NW Cornell & 110th,1194,E,FS,1,0,1,0
NW Cornell & 110th,1195,W,NS,0,0,0,0
NW Cornell & Cedar Hills Blvd,1196,E,NS,6,3,9,0
NW Cornell & 113th,1199,W,FS,3,8,11,2
NW Cornell & 119th,1200,E,OP,9,3,12,0
NW Cornell & 119th,1201,W,NS,6,9,15,1
NW Cornell & 123rd,1203,W,FS,3,12,15,3
NW Cornell & 143rd,1204,E,OP,31,10,41,1
NW Cornell & 153rd,1205,E,FS,9,8,17,3
4100 Block SW Council Crest,1207,E,AT,0,1,1,0
SW Council Crest & Chehalem,1211,N,FS,1,0,1,0
SW Council Crest & Chehalem,1212,E,NS,1,2,3,0
SW Council Crest & Chehalem,1213,W,OP,2,0,2,0
SW Council Crest & Chehalem (south leg),1214,S,NS,1,0,1,0
SW Council Crest & Greenway,1215,E,FS,1,2,3,0
SW Council Crest & Tualatin,1217,S,OP,0,1,1,0
SW Council Crest & Tualatin,1218,W,NS,2,1,3,0
700 Block Country Club,1219,W,AT,0,0,0,0
Country Club & Boones Ferry Rd,1220,W,NS,1,2,3,0
Country Club & Iron Mtn,1221,W,FS,2,1,3,0
Country Club & Iron Mtn,1222,E,NS,0,2,2,0
Country Club & Knaus Rd,1223,W,NS,1,1,2,0
Country Club & Knaus Rd,1224,E,OP,0,0,0,0
2500 Block Country Club,1225,E,AT,12,13,25,0
Country Club & Hazel Road,1226,W,FS,15,14,29,0
Country Club & Redwood,1227,W,NS,0,0,0,0
Country Club & Bridge,1228,E,NS,0,0,0,0
Country Club & Sundeleaf,1229,W,OP,1,0,1,0
Country Club & Sundeleaf,1230,E,NS,0,3,3,0
Country Club & Uplands,1231,W,OP,0,0,0,0
Country Club & Uplands,1232,E,NS,0,0,0,0
Country Club & Wembley Park,1233,W,OP,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,16,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Country Club & Wembley Park,1234,E,NS,0,0,0,0
NE Cully & Shaver,1239,S,FS,5,1,6,0
NE Cully & Prescott,1240,N,NS,38,102,140,60
NE Cully & Prescott,1241,S,FS,118,40,158,53
NE Cully & Killingsworth,1243,N,FS,14,7,21,1
NE Cully & Mason,1244,N,FS,7,29,36,7
NE Cully & Mason,1245,S,NS,16,6,22,1
SE Currin & Hwy 211-224,1252,S,NS,0,0,0,0
E Dartmouth & Cornell,1255,E,NS,3,1,4,0
E Dartmouth & Cornell,1256,W,NS,1,4,5,1
E Dartmouth & Harvard,1257,E,NS,3,2,5,4
E Dartmouth & Harvard,1258,W,NS,1,4,5,1
E Dartmouth & Portland Ave,1259,W,NS,2,14,16,14
NE Dekum & Dean,1264,E,NS,46,16,62,6
NE Dekum & Durham,1265,E,FS,64,18,82,15
NE Dekum & Durham,1267,W,NS,27,54,81,13
NE Dekum & Saratoga,1271,W,NS,9,9,18,11
NE Dekum & M L King,1273,W,NS,28,98,126,17
NE Dekum & Claremont,1275,W,FS,18,47,65,3
NE Dekum & 15th,1277,W,NS,26,20,46,3
NE Dekum & 15th,1278,E,NS,21,22,43,5
NE Dekum & 18th,1280,W,FS,18,16,34,2
NE Dekum & 18th,1281,E,NS,14,17,31,3
NE Dekum & 22nd,1282,W,NS,13,7,20,1
NE Dekum & 22nd,1283,E,FS,7,13,20,1
NE Dekum & 24th,1284,E,NS,7,10,17,11
NE Dekum & 27th,1285,W,NS,26,18,44,12
NE Dekum & 27th,1286,E,NS,39,27,66,10
NE Dekum & 29th,1287,W,FS,27,20,47,2
NE Dekum & 29th,1288,E,FS,20,38,58,1
NE Dekum & 32nd Pl,1289,W,OP,29,13,42,3
NE Dekum & 33rd,1290,E,NS,22,34,56,3
NE Dekum & 6th,1292,W,NS,12,40,52,7
NE Dekum & 6th,1293,E,NS,134,52,186,38
N Denver & Russet,1299,S,OP,5,15,20,7
N Denver & Terry,1300,N,NS,2,15,17,1
N Denver & Terry,1301,S,NS,10,2,12,0
N Denver & Watts,1303,N,FS,2,11,13,0
N Denver & Watts,1304,S,NS,7,2,9,0
13100 Block SE Division,1309,W,AT,24,10,34,4
16900 Block SE Division,1310,W,AT,70,18,88,47
3100 Block NW Division,1312,E,AT,5,17,22,3
SE Division & 68th,1313,W,FS,64,28,92,24
7300 Block SE Division,1314,E,AT,12,33,45,14
NW Division & Civic Dr,1315,E,FS,4,34,38,9
NW Division & Civic Dr,1316,W,FS,37,7,44,6
NE Division & Hogan Pl,1317,W,FS,33,49,82,34
 ,,,,,,,
TriMet Passenger Census -Spring 2019,17,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Division & Palmblad Dr,1320,E,FS,7,15,22,17
NW Division & Birdsdale,1321,E,NS,11,13,24,3
Division & Buchanan,1323,E,OP,4,1,5,0
NE Division & Burnside,1324,E,FS,44,32,76,37
NE Division & Burnside,1325,W,FS,7,14,21,12
19200 Block SE Division,1326,W,AT,10,7,17,2
NE Division & Cleveland,1327,W,FS,3,13,16,7
NE Division & Cleveland,1328,E,NS,14,5,19,10
NW Division & Eastman Parkway,1331,E,FS,10,96,106,37
NW Division & Eastman Parkway,1332,W,NS,60,6,66,17
NW Division & Eastwood,1334,W,NS,18,7,25,7
NE Division & Fleming,1335,E,NS,7,6,13,2
NE Division & Fleming,1336,W,OP,5,4,9,3
NE Division & Francis,1338,W,OP,6,16,22,13
NE Division & Hogan,1339,E,FS,40,24,64,23
NE Division & Kelly,1340,W,NS,2,23,25,5
SE Division & Ladd,1341,W,FS,73,74,147,48
NW Division & Miller,1342,W,FS,18,2,20,4
Division & Morton,1343,N,NS,4,6,10,1
NW Division & Norman,1344,E,FS,3,17,20,8
NW Division & Riverview,1346,E,NS,5,3,8,2
NW Division & Riverview,1347,W,FS,6,7,13,2
NE Division & Main,1348,E,FS,3,52,55,8
SE Division & 165th,1350,W,OP,16,20,36,13
Division & Selma,1351,E,NS,1,0,1,0
NE Division & Village Squire Ct,1355,E,OP,11,12,23,20
NE Division & Village Squire Ct,1356,W,NS,16,13,29,33
NW Division & Wallula,1357,E,FS,5,24,29,5
NW Division & Wallula,1358,W,FS,21,8,29,2
SE Division & 101st,1359,E,NS,18,38,56,30
SE Division & 101st,1360,W,NS,23,18,41,20
SE Division & 103rd,1361,E,NS,11,21,32,26
SE Division & 104th Dr,1362,W,NS,21,8,29,8
SE Division & 105th,1363,E,FS,5,16,21,5
SE Division & 106th,1364,W,NS,11,6,17,4
SE Division & 109th,1365,E,NS,12,40,52,18
SE Division & 110th,1367,W,NS,21,5,26,4
SE Division & 112th,1368,E,FS,29,70,99,25
SE Division & 112th,1369,W,NS,65,35,100,25
SE Division & 116th,1370,E,OP,12,27,39,11
SE Division & 115th,1371,W,FS,21,9,30,6
SE Division & 119th,1373,E,FS,30,111,141,31
SE Division & 119th,1374,W,OP,45,19,64,11
SE Division & 12th,1375,E,NS,171,90,261,32
SE Division & 12th,1376,W,FS,74,154,228,29
Division & 12th,1377,S,NS,6,3,9,0
SE Division & 122nd,1379,E,FS,194,181,375,147
 ,,,,,,,
TriMet Passenger Census -Spring 2019,18,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Division & 122nd ,1381,W,FS,212,153,365,133
SE Division & 124th ,1382,W,NS,62,77,139,69
SE Division & 125th ,1383,E,NS,30,77,107,24
Division & 13th ,1385,N,OP,5,3,8,0
SE Division & 130th ,1386,E,NS,47,97,144,31
SE Division & 130th ,1387,W,FS,122,46,168,31
SE Division & 131st ,1388,E,FS,12,35,47,3
SE Division & 136th ,1389,E,FS,46,114,160,45
SE Division & 135th ,1390,W,NS,96,34,130,34
SE Division & 138th ,1391,E,NS,16,34,50,25
SE Division & 139th ,1392,W,FS,56,25,81,31
Division & 13th ,1393,S,NS,2,5,7,2
SE Division & 142nd ,1396,W,NS,54,15,69,13
SE Division & 145th ,1398,E,FS,57,150,207,82
SE Division & 145th ,1399,W,NS,95,33,128,60
SE Division & 148th ,1400,E,FS,68,59,127,31
Division & 15th ,1403,S,FS,4,8,12,6
Division & 15th ,1404,N,NS,13,4,17,5
SE Division & 151st,1405,E,FS,7,24,31,16
SE Division & 152nd,1407,W,NS,34,12,46,15
SE Division & 156th,1408,W,NS,92,31,123,37
SE Division & 162nd,1415,E,FS,69,200,269,54
SE Division & 162nd,1416,W,NS,182,67,249,51
SE Division & 165th,1417,E,FS,13,18,31,29
SE Division & 168th,1418,E,NS,20,65,85,66
SE Division & 17th,1419,E,NS,23,39,62,6
SE Division & 17th,1420,W,OP,47,19,66,7
SE Division & 174th,1422,E,NS,39,104,143,25
SE Division & 174th,1423,W,NS,102,39,141,23
SE Division & 176th Pl,1425,W,OP,60,18,78,7
SE Division & 182nd,1427,E,FS,61,134,195,49
SE Division & 182nd,1428,W,FS,141,52,193,58
SE Division & 185th,1429,E,FS,5,12,17,10
SE Division & 185th,1430,W,NS,18,18,36,10
SE Division & 190th,1433,E,NS,6,18,24,6
SE Division & 190th,1434,W,FS,12,6,18,9
SE Division & 20th,1435,E,NS,97,122,219,29
SE Division & 23rd,1439,E,NS,33,30,63,5
SE Division & 26th,1441,E,NS,57,64,121,10
SE Division & 26th,1442,W,FS,59,51,110,11
SE Division & 28th Pl,1444,W,NS,38,25,63,4
SE Division & 28th Pl,1445,E,NS,27,40,67,5
SE Division & 30th,1447,E,NS,18,56,74,5
SE Division & 30th,1448,W,NS,45,15,60,6
SE Division & 32nd,1449,E,NS,23,67,90,3
SE Division & 32nd,1450,W,NS,65,22,87,5
SE Division & 34th,1451,E,NS,24,86,110,7
 ,,,,,,,
TriMet Passenger Census -Spring 2019,19,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Division & 34th,1452,W,NS,79,28,107,11
SE Division & 37th,1457,W,NS,99,30,129,13
SE Division & Cesar Chavez Blvd,1458,E,NS,147,152,299,89
SE Division & Cesar Chavez Blvd,1459,W,NS,118,172,290,117
SE Division & 41st,1461,W,NS,40,21,61,11
SE Division & 41st,1462,E,NS,30,41,71,15
SE Division & 45th,1465,E,FS,15,36,51,5
SE Division & 45th,1466,W,NS,44,11,55,3
SE Division & 48th,1467,E,NS,21,50,71,27
SE Division & 48th,1468,W,NS,52,10,62,5
SE Division & 50th,1470,W,NS,71,67,138,30
SE Division & 52nd,1471,E,FS,102,64,166,22
SE Division & 52nd,1472,W,NS,66,56,122,13
SE Division & 55th,1475,E,FS,87,50,137,10
SE Division & 58th,1476,W,FS,39,78,117,18
SE Division & 60th,1477,E,OP,22,66,88,19
SE Division & 60th,1478,W,FS,47,16,63,19
SE Division & 64th,1480,E,NS,15,37,52,5
SE Division & 64th,1481,W,OP,28,10,38,3
SE Division & 67th,1483,E,FS,31,60,91,23
SE Division & 71st,1486,E,FS,11,37,48,4
SE Division & 71st,1487,W,OP,37,11,48,8
SE Division & 74th,1488,W,OP,49,16,65,10
SE Division & 76th,1489,E,OP,13,76,89,6
SE Division & 76th,1490,W,NS,26,9,35,6
SE Division & 77th,1492,W,NS,54,6,60,6
SE Division & 79th,1493,E,NS,5,51,56,2
SE Division & 8th,1496,W,FS,6,23,29,6
SE Division & 82nd,1497,E,FS,389,283,672,103
SE Division & 82nd,1499,W,FS,277,373,650,105
SE Division & 85th,1500,E,NS,19,39,58,6
SE Division & 85th,1501,W,NS,31,20,51,3
SE Division & 89th,1502,W,NS,22,14,36,3
SE Division & 89th,1503,E,FS,14,18,32,2
Division & 9th ,1504,W,FS,0,2,2,0
SE Division & 92nd ,1505,E,NS,23,36,59,24
SE Division & 92nd ,1506,W,FS,43,23,66,24
SE Division & 98th ,1508,W,FS,42,14,56,17
3100 Block SW Dosch ,1510,S,AT,0,0,0,0
SW Dosch & Doschview,1511,S,OP,0,0,0,0
3500 Block SW Dosch ,1513,S,AT,0,0,0,0
SW Dosch & Bridlemile,1515,E,NS,0,2,2,0
SW Dosch & Bridlemile,1516,W,OP,3,0,3,0
SW Dosch & Dosch Ct ,1517,S,FS,0,8,8,0
SW Dosch & Dosch Ct ,1518,N,OP,6,0,6,0
SW Dosch & Hamilton ,1519,N,NS,0,1,1,0
SW Dosch & Martins ,1520,S,OP,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,20,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Dosch & Martins,1521,N,FS,0,0,0,0
SW Dosch & Newby,1522,S,OP,0,0,0,0
SW Dosch & Newby,1523,N,FS,1,0,1,0
SW Dosch & Patton,1524,N,NS,12,0,12,0
5400 Block SE Duke,1528,E,AT,5,13,18,4
SE Duke & 78th,1529,W,OP,34,3,37,2
SE Duke & 52nd,1530,W,NS,12,6,18,1
SE Duke & 57th,1531,E,FS,2,13,15,1
SE Duke & 57th,1532,W,FS,16,2,18,1
SE Duke & 60th,1534,W,NS,49,19,68,19
SE Duke & 64th,1537,E,NS,8,28,36,6
SE Duke & 65th,1538,W,NS,26,6,32,1
SE Duke & 67th,1539,E,NS,9,38,47,30
SE Duke & 60th,1540,E,NS,23,46,69,28
SE Duke & 67th,1541,W,NS,41,8,49,43
SE Duke & 72nd,1544,E,NS,18,69,87,12
SE Duke & 72nd,1545,W,FS,64,17,81,8
SE Duke & 75th,1546,E,NS,4,21,25,16
SE Duke & 74th,1547,W,NS,30,5,35,17
